-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  52.5   Longitude -3.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 255.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M
2022,8,9,12,0.43
2022,8,9,13,0.98
2022,8,9,14,1.49
2022,8,9,15,1.83
2022,8,9,16,1.91
2022,8,9,17,1.72
2022,8,9,18,1.52
2022,8,9,19,2.03
2022,8,9,20,2.42
2022,8,9,21,2.67
2022,8,9,22,2.78
2022,8,9,23,2.76
2022,8,10,0,2.73
2022,8,10,1,2.75
2022,8,10,2,2.8
2022,8,10,3,2.89
2022,8,10,4,2.94
2022,8,10,5,2.69
2022,8,10,6,3.09
2022,8,10,7,2.78
2022,8,10,8,2.52
2022,8,10,9,2.29
2022,8,10,10,2.01
2022,8,10,11,1.65
2022,8,10,12,1.22
2022,8,10,13,0.7
2022,8,10,14,0.32
2022,8,10,15,0.45
2022,8,10,16,0.7
2022,8,10,17,0.9
2022,8,10,18,1.08
2022,8,10,19,1.78
2022,8,10,20,2.21
2022,8,10,21,2.42
2022,8,10,22,2.61
2022,8,10,23,2.79
2022,8,11,0,2.87
2022,8,11,1,2.96
2022,8,11,2,3.08
2022,8,11,3,3.08
2022,8,11,4,2.99
2022,8,11,5,2.71
2022,8,11,6,2.35
2022,8,11,7,2.27
2022,8,11,8,1.53
2022,8,11,9,1.16
2022,8,11,10,1.04
2022,8,11,11,1.06
2022,8,11,12,1.17
2022,8,11,13,1.32
2022,8,11,14,1.48
2022,8,11,15,1.63
2022,8,11,16,1.69
2022,8,11,17,1.87
2022,8,11,18,1.68
2022,8,11,19,2.17
2022,8,11,20,2.52
2022,8,11,21,2.72
2022,8,11,22,2.94
2022,8,11,23,3.15
2022,8,12,0,3.18
2022,8,12,1,3.21
2022,8,12,2,3.2
2022,8,12,3,3.15
2022,8,12,4,3.13
2022,8,12,5,2.91
2022,8,12,6,2.99
2022,8,12,7,3.17
2022,8,12,8,2.66
2022,8,12,9,3.02
2022,8,12,10,3.02
2022,8,12,11,2.92
2022,8,12,12,2.73
2022,8,12,13,2.54
2022,8,12,14,2.4
2022,8,12,15,2.33
2022,8,12,16,2.26
2022,8,12,17,2.38
2022,8,12,18,2.04
2022,8,12,19,2.72
2022,8,12,20,3.04
2022,8,12,21,3.09
2022,8,12,22,3.21
2022,8,12,23,3.58
2022,8,13,0,3.55
2022,8,13,1,3.48
2022,8,13,2,3.46
2022,8,13,3,3.45
2022,8,13,4,3.44
2022,8,13,5,3.63
2022,8,13,6,4.26
2022,8,13,7,3.9
2022,8,13,8,3.67
2022,8,13,9,3.86
2022,8,13,10,3.86
2022,8,13,11,3.8
2022,8,13,12,3.62
2022,8,13,13,3.32
2022,8,13,14,2.95
2022,8,13,15,2.61
2022,8,13,16,2.3
2022,8,13,17,2.18
2022,8,13,18,1.89
2022,8,13,19,2.57
2022,8,13,20,2.91
2022,8,13,21,2.99
2022,8,13,22,3.39
2022,8,13,23,3.96
2022,8,14,0,3.71
2022,8,14,1,3.04
2022,8,14,2,2.89
2022,8,14,3,3.05
2022,8,14,4,3.14
2022,8,14,5,3.11
2022,8,14,6,3.53
2022,8,14,7,2.99
2022,8,14,8,2.51
2022,8,14,9,2.93
2022,8,14,10,2.91
2022,8,14,11,2.77
2022,8,14,12,2.65
2022,8,14,13,2.56
2022,8,14,14,2.44
2022,8,14,15,2.29
2022,8,14,16,2.09
2022,8,14,17,1.96
2022,8,14,18,1.52
2022,8,14,19,1.65
2022,8,14,20,1.62
2022,8,14,21,1.6
2022,8,14,22,1.55
2022,8,14,23,1.41
2022,8,15,0,1.0
2022,8,15,1,1.27
2022,8,15,2,1.98
2022,8,15,3,2.61
2022,8,15,4,2.66
2022,8,15,5,2.22
2022,8,15,6,2.2
2022,8,15,7,2.71
2022,8,15,8,2.21
2022,8,15,9,0.93
2022,8,15,10,1.63
2022,8,15,11,2.08
2022,8,15,12,1.91
2022,8,15,13,1.74
2022,8,15,14,1.56
2022,8,15,15,1.35
2022,8,15,16,1.13
2022,8,15,17,1.02
2022,8,15,18,0.78
2022,8,15,19,0.87
2022,8,15,20,1.01
2022,8,15,21,1.27
2022,8,15,22,1.54
2022,8,15,23,1.81
2022,8,16,0,2.03
2022,8,16,1,2.16
2022,8,16,2,2.15
2022,8,16,3,2.23
2022,8,16,4,2.27
2022,8,16,5,2.74
2022,8,16,6,3.09
2022,8,16,7,3.31
2022,8,16,8,3.61
2022,8,16,9,3.62
2022,8,16,10,3.48
2022,8,16,11,3.34
2022,8,16,12,3.26
2022,8,16,13,3.31
2022,8,16,14,3.46
2022,8,16,15,3.56
2022,8,16,16,3.73
2022,8,16,17,3.86
2022,8,16,18,3.83
2022,8,16,19,3.39
2022,8,16,20,3.48
2022,8,16,21,3.54
2022,8,16,22,3.59
2022,8,16,23,3.64
2022,8,17,0,3.5
2022,8,17,1,3.47
2022,8,17,2,3.74
2022,8,17,3,3.93
2022,8,17,4,3.77
2022,8,17,5,3.98
2022,8,17,6,4.51
2022,8,17,7,5.0
2022,8,17,8,5.51
2022,8,17,9,5.71
2022,8,17,10,5.48
2022,8,17,11,5.03
2022,8,17,12,4.5
2022,8,17,13,3.93
2022,8,17,14,3.37
2022,8,17,15,3.07
2022,8,17,16,2.87
2022,8,17,17,2.57
2022,8,17,18,2.03
2022,8,17,19,1.71
2022,8,17,20,1.8
2022,8,17,21,1.75
2022,8,17,22,1.79
2022,8,17,23,1.91
2022,8,18,0,2.05
2022,8,18,1,2.17
2022,8,18,2,2.19
2022,8,18,3,2.39
2022,8,18,4,2.85
2022,8,18,5,3.53
2022,8,18,6,4.14
2022,8,18,7,4.93
2022,8,18,8,5.82
2022,8,18,9,6.25
2022,8,18,10,6.4
2022,8,18,11,6.63
2022,8,18,12,6.95
2022,8,18,13,7.24
2022,8,18,14,7.43
2022,8,18,15,7.6
2022,8,18,16,7.56
2022,8,18,17,7.19
2022,8,18,18,6.38
2022,8,18,19,5.77
2022,8,18,20,5.48
2022,8,18,21,5.05
2022,8,18,22,4.53
2022,8,18,23,4.25
2022,8,19,0,3.38
2022,8,19,1,3.05
2022,8,19,2,3.09
2022,8,19,3,3.1
2022,8,19,4,3.08
2022,8,19,5,3.07
2022,8,19,6,3.72
2022,8,19,7,4.63
2022,8,19,8,5.38
2022,8,19,9,5.7
2022,8,19,10,6.0
2022,8,19,11,6.31
2022,8,19,12,6.56
2022,8,19,13,6.71
2022,8,19,14,6.81
2022,8,19,15,6.73
2022,8,19,16,6.41
2022,8,19,17,5.89
2022,8,19,18,4.99
2022,8,19,19,3.69
2022,8,19,20,3.58
2022,8,19,21,3.81
2022,8,19,22,3.86
2022,8,19,23,3.83
2022,8,20,0,3.84
2022,8,20,1,3.92
2022,8,20,2,3.91
2022,8,20,3,4.18
2022,8,20,4,4.98
2022,8,20,5,5.7
2022,8,20,6,6.36
2022,8,20,7,6.97
2022,8,20,8,7.52
2022,8,20,9,7.87
2022,8,20,10,8.1
2022,8,20,11,8.21
2022,8,20,12,8.4
2022,8,20,13,8.64
2022,8,20,14,8.85
2022,8,20,15,8.87
2022,8,20,16,8.63
2022,8,20,17,8.18
2022,8,20,18,7.12
2022,8,20,19,5.95
2022,8,20,20,5.52
2022,8,20,21,5.04
2022,8,20,22,5.16
2022,8,20,23,5.04
2022,8,21,0,4.55
2022,8,21,1,3.96
2022,8,21,2,3.24
2022,8,21,3,2.88
2022,8,21,4,2.53
2022,8,21,5,2.24
2022,8,21,6,2.47
2022,8,21,7,2.45
2022,8,21,8,2.46
2022,8,21,9,2.53
2022,8,21,10,2.93
2022,8,21,11,3.28
2022,8,21,12,3.53
2022,8,21,13,3.68
2022,8,21,14,3.76
2022,8,21,15,3.63
2022,8,21,16,3.35
2022,8,21,17,2.83
2022,8,21,18,1.87
2022,8,21,19,1.61
2022,8,21,20,1.76
2022,8,21,21,2.02
2022,8,21,22,2.2
2022,8,21,23,2.33
2022,8,22,0,2.47
2022,8,22,1,2.59
2022,8,22,2,2.72
2022,8,22,3,2.89
2022,8,22,4,3.63
2022,8,22,5,4.27
2022,8,22,6,4.65
2022,8,22,7,5.23
2022,8,22,8,6.04
2022,8,22,9,6.25
2022,8,22,10,6.26
2022,8,22,11,5.81
2022,8,22,12,5.48
2022,8,22,13,5.18
2022,8,22,14,4.87
2022,8,22,15,4.77
2022,8,22,16,4.38
2022,8,22,17,3.71
2022,8,22,18,2.57
2022,8,22,19,2.14
2022,8,22,20,2.17
2022,8,22,21,2.18
2022,8,22,22,2.23
2022,8,22,23,2.32
2022,8,23,0,2.34
2022,8,23,1,2.43
2022,8,23,2,2.47
2022,8,23,3,2.53
2022,8,23,4,2.67
2022,8,23,5,2.94
2022,8,23,6,3.78
2022,8,23,7,4.23
2022,8,23,8,4.31
2022,8,23,9,4.36
2022,8,23,10,4.47
2022,8,23,11,4.55
2022,8,23,12,4.87
2022,8,23,13,5.4
2022,8,23,14,5.31
2022,8,23,15,4.74
2022,8,23,16,4.18
2022,8,23,17,3.55
2022,8,23,18,2.27
2022,8,23,19,1.9
2022,8,23,20,2.5
2022,8,23,21,3.45
2022,8,23,22,4.25
2022,8,23,23,4.9
2022,8,24,0,5.37
2022,8,24,1,5.65
2022,8,24,2,5.17
2022,8,24,3,4.58
2022,8,24,4,3.9
2022,8,24,5,3.53
2022,8,24,6,3.71
2022,8,24,7,3.55
2022,8,24,8,3.39
2022,8,24,9,2.95
2022,8,24,10,2.65
2022,8,24,11,2.7
2022,8,24,12,2.74
2022,8,24,13,2.72
2022,8,24,14,2.81
2022,8,24,15,2.82
2022,8,24,16,2.78
2022,8,24,17,2.68
2022,8,24,18,2.37
2022,8,24,19,1.99
2022,8,24,20,1.82
2022,8,24,21,1.58
2022,8,24,22,1.43
2022,8,24,23,1.39
2022,8,25,0,1.43
2022,8,25,1,1.44
2022,8,25,2,1.48
2022,8,25,3,1.65
2022,8,25,4,1.95
2022,8,25,5,2.13
2022,8,25,6,1.92
2022,8,25,7,2.45
2022,8,25,8,2.98
2022,8,25,9,3.13
2022,8,25,10,3.0
2022,8,25,11,3.13
2022,8,25,12,3.39
2022,8,25,13,3.68
2022,8,25,14,3.9
2022,8,25,15,4.13
2022,8,25,16,4.06
2022,8,25,17,3.71
2022,8,25,18,2.68
2022,8,25,19,2.2
2022,8,25,20,2.11
2022,8,25,21,2.07
2022,8,25,22,2.09
2022,8,25,23,2.13
2022,8,26,0,2.08
2022,8,26,1,2.04
2022,8,26,2,2.09
2022,8,26,3,2.17
2022,8,26,4,2.15
2022,8,26,5,2.09
2022,8,26,6,2.37
2022,8,26,7,2.69
2022,8,26,8,2.49
2022,8,26,9,2.27
2022,8,26,10,2.2
2022,8,26,11,2.28
2022,8,26,12,2.34
2022,8,26,13,2.48
2022,8,26,14,2.71
2022,8,26,15,2.93
2022,8,26,16,3.03
2022,8,26,17,2.99
2022,8,26,18,2.63
2022,8,26,19,2.22
2022,8,26,20,2.31
2022,8,26,21,2.35
2022,8,26,22,2.38
2022,8,26,23,2.34
2022,8,27,0,2.25
2022,8,27,1,2.21
2022,8,27,2,2.22
2022,8,27,3,2.27
2022,8,27,4,2.38
2022,8,27,5,2.42
2022,8,27,6,2.67
2022,8,27,7,3.14
2022,8,27,8,2.99
2022,8,27,9,2.49
2022,8,27,10,1.91
2022,8,27,11,1.49
2022,8,27,12,1.26
2022,8,27,13,1.2
2022,8,27,14,1.32
2022,8,27,15,1.55
2022,8,27,16,2.01
2022,8,27,17,2.33
2022,8,27,18,2.13
2022,8,27,19,2.6
2022,8,27,20,2.89
2022,8,27,21,3.18
2022,8,27,22,3.4
2022,8,27,23,3.42
2022,8,28,0,3.44
2022,8,28,1,3.41
2022,8,28,2,3.37
2022,8,28,3,3.28
2022,8,28,4,3.32
2022,8,28,5,3.33
2022,8,28,6,3.5
2022,8,28,7,3.26
2022,8,28,8,3.23
2022,8,28,9,2.94
2022,8,28,10,2.57
2022,8,28,11,2.14
2022,8,28,12,1.69
2022,8,28,13,1.27
2022,8,28,14,1.25
2022,8,28,15,1.47
2022,8,28,16,1.67
2022,8,28,17,1.7
2022,8,28,18,2.28
2022,8,28,19,2.67
2022,8,28,20,2.75
2022,8,28,21,2.85
2022,8,28,22,2.93
2022,8,28,23,2.9
2022,8,29,0,2.86
2022,8,29,1,2.78
2022,8,29,2,2.7
2022,8,29,3,2.76
2022,8,29,4,2.74
2022,8,29,5,2.88
2022,8,29,6,3.89
2022,8,29,7,4.08
2022,8,29,8,4.36
2022,8,29,9,4.34
2022,8,29,10,4.27
2022,8,29,11,4.34
2022,8,29,12,4.54
2022,8,29,13,4.77
2022,8,29,14,4.97
2022,8,29,15,5.19
2022,8,29,16,5.19
2022,8,29,17,4.83
2022,8,29,18,4.24
2022,8,29,19,3.74
2022,8,29,20,3.61
2022,8,29,21,3.73
2022,8,29,22,4.17
2022,8,29,23,4.41
2022,8,30,0,4.26
2022,8,30,1,3.99
2022,8,30,2,3.83
2022,8,30,3,3.78
2022,8,30,4,3.61
2022,8,30,5,3.66
2022,8,30,6,4.41
2022,8,30,7,4.92
2022,8,30,8,5.76
2022,8,30,9,5.78
2022,8,30,10,5.59
2022,8,30,11,5.45
2022,8,30,12,5.33
2022,8,30,13,5.15
2022,8,30,14,4.93
2022,8,30,15,4.72
2022,8,30,16,4.56
2022,8,30,17,4.08
2022,8,30,18,2.96
2022,8,30,19,3.25
2022,8,30,20,3.47
2022,8,30,21,3.56
2022,8,30,22,3.72
2022,8,30,23,3.76
2022,8,31,0,3.67
2022,8,31,1,3.53
2022,8,31,2,3.43
2022,8,31,3,3.4
2022,8,31,4,3.35
2022,8,31,5,3.32
2022,8,31,6,4.07
2022,8,31,7,4.48
2022,8,31,8,5.08
2022,8,31,9,5.22
2022,8,31,10,5.46
2022,8,31,11,5.61
2022,8,31,12,5.64
2022,8,31,13,5.6
2022,8,31,14,5.54
2022,8,31,15,5.51
2022,8,31,16,5.33
2022,8,31,17,4.91
2022,8,31,18,4.31
2022,8,31,19,4.67
2022,8,31,20,5.17
2022,8,31,21,5.22
2022,8,31,22,5.04
2022,8,31,23,4.49
2022,9,1,0,4.4
2022,9,1,1,4.27
2022,9,1,2,4.1
2022,9,1,3,3.82
2022,9,1,4,3.8
2022,9,1,5,3.9
2022,9,1,6,4.59
2022,9,1,7,5.24
2022,9,1,8,6.44
2022,9,1,9,6.63
2022,9,1,10,6.46
2022,9,1,11,6.25
2022,9,1,12,5.94
2022,9,1,13,5.56
2022,9,1,14,5.12
2022,9,1,15,4.67
2022,9,1,16,4.27
2022,9,1,17,3.53
2022,9,1,18,3.06
2022,9,1,19,3.34
2022,9,1,20,3.81
2022,9,1,21,4.07
2022,9,1,22,4.34
2022,9,1,23,4.13
2022,9,2,0,3.65
2022,9,2,1,3.75
2022,9,2,2,3.75
2022,9,2,3,3.59
2022,9,2,4,3.64
2022,9,2,5,3.53
2022,9,2,6,4.1
2022,9,2,7,4.05
2022,9,2,8,4.15
2022,9,2,9,4.24
2022,9,2,10,4.3
2022,9,2,11,4.24
2022,9,2,12,4.1
2022,9,2,13,4.07
2022,9,2,14,3.93
2022,9,2,15,3.64
2022,9,2,16,3.17
2022,9,2,17,2.05
2022,9,2,18,1.49
2022,9,2,19,1.52
2022,9,2,20,1.48
2022,9,2,21,1.61
2022,9,2,22,1.75
2022,9,2,23,1.81
2022,9,3,0,1.75
2022,9,3,1,1.72
2022,9,3,2,1.72
2022,9,3,3,1.86
2022,9,3,4,2.19
2022,9,3,5,2.4
2022,9,3,6,2.36
2022,9,3,7,2.74
2022,9,3,8,3.25
2022,9,3,9,4.23
2022,9,3,10,4.96
2022,9,3,11,5.48
2022,9,3,12,6.16
2022,9,3,13,7.01
2022,9,3,14,7.12
2022,9,3,15,7.16
2022,9,3,16,7.12
2022,9,3,17,6.6
2022,9,3,18,6.28
2022,9,3,19,6.17
2022,9,3,20,6.02
2022,9,3,21,5.74
2022,9,3,22,5.47
2022,9,3,23,5.45
2022,9,4,0,5.77
2022,9,4,1,6.85
2022,9,4,2,7.91
2022,9,4,3,8.06
2022,9,4,4,8.17
2022,9,4,5,8.36
2022,9,4,6,7.93
2022,9,4,7,6.8
2022,9,4,8,5.34
2022,9,4,9,4.81
2022,9,4,10,4.37
2022,9,4,11,4.48
2022,9,4,12,5.11
2022,9,4,13,5.7
2022,9,4,14,6.03
2022,9,4,15,6.03
2022,9,4,16,5.68
2022,9,4,17,5.67
2022,9,4,18,5.69
2022,9,4,19,5.83
2022,9,4,20,6.56
2022,9,4,21,7.2
2022,9,4,22,7.43
2022,9,4,23,7.64
2022,9,5,0,7.94
2022,9,5,1,7.44
2022,9,5,2,6.22
2022,9,5,3,4.99
2022,9,5,4,3.9
2022,9,5,5,2.95
2022,9,5,6,2.99
2022,9,5,7,3.85
2022,9,5,8,4.88
2022,9,5,9,5.95
2022,9,5,10,7.03
2022,9,5,11,7.65
2022,9,5,12,7.82
2022,9,5,13,7.82
2022,9,5,14,7.49
2022,9,5,15,7.05
2022,9,5,16,6.75
2022,9,5,17,6.49
2022,9,5,18,6.22
2022,9,5,19,6.29
2022,9,5,20,5.86
2022,9,5,21,5.12
2022,9,5,22,4.21
2022,9,5,23,3.67
2022,9,6,0,3.34
2022,9,6,1,3.22
2022,9,6,2,3.41
2022,9,6,3,3.71
2022,9,6,4,4.38
2022,9,6,5,4.73
2022,9,6,6,5.05
2022,9,6,7,5.11
2022,9,6,8,5.86
2022,9,6,9,6.75
2022,9,6,10,7.35
2022,9,6,11,7.56
2022,9,6,12,7.2
2022,9,6,13,6.95
2022,9,6,14,7.24
2022,9,6,15,7.26
2022,9,6,16,6.45
2022,9,6,17,5.65
2022,9,6,18,4.91
2022,9,6,19,4.48
2022,9,6,20,4.18
2022,9,6,21,4.44
2022,9,6,22,4.83
2022,9,6,23,4.93
2022,9,7,0,4.89
2022,9,7,1,4.85
2022,9,7,2,4.93
2022,9,7,3,4.6
2022,9,7,4,4.67
2022,9,7,5,4.79
2022,9,7,6,5.15
2022,9,7,7,5.81
2022,9,7,8,6.39
2022,9,7,9,6.75
2022,9,7,10,6.96
2022,9,7,11,6.94
2022,9,7,12,6.85
2022,9,7,13,6.57
2022,9,7,14,6.34
2022,9,7,15,6.05
2022,9,7,16,5.46
2022,9,7,17,4.73
2022,9,7,18,4.41
2022,9,7,19,4.54
2022,9,7,20,5.08
2022,9,7,21,5.16
2022,9,7,22,5.07
2022,9,7,23,5.07
2022,9,8,0,5.1
2022,9,8,1,5.35
2022,9,8,2,5.3
2022,9,8,3,5.07
2022,9,8,4,5.01
2022,9,8,5,5.11
2022,9,8,6,5.22
2022,9,8,7,5.16
2022,9,8,8,5.3
2022,9,8,9,5.4
2022,9,8,10,5.01
2022,9,8,11,4.53
2022,9,8,12,3.98
2022,9,8,13,3.2
2022,9,8,14,2.45
2022,9,8,15,1.92
2022,9,8,16,1.55
2022,9,8,17,1.31
2022,9,8,18,1.48
2022,9,8,19,1.9
2022,9,8,20,2.17
2022,9,8,21,2.44
2022,9,8,22,2.66
2022,9,8,23,2.76
2022,9,9,0,2.85
2022,9,9,1,2.89
2022,9,9,2,2.84
2022,9,9,3,2.74
2022,9,9,4,2.66
2022,9,9,5,2.54
2022,9,9,6,2.14
2022,9,9,7,2.37
2022,9,9,8,2.14
2022,9,9,9,2.18
2022,9,9,10,2.65
2022,9,9,11,3.26
2022,9,9,12,3.83
2022,9,9,13,4.25
2022,9,9,14,4.58
2022,9,9,15,4.71
2022,9,9,16,4.53
2022,9,9,17,3.89
2022,9,9,18,2.78
2022,9,9,19,2.75
2022,9,9,20,2.68
2022,9,9,21,2.61
2022,9,9,22,2.64
2022,9,9,23,2.6
2022,9,10,0,2.55
2022,9,10,1,2.57
2022,9,10,2,2.6
2022,9,10,3,2.59
2022,9,10,4,2.59
2022,9,10,5,2.56
2022,9,10,6,2.34
2022,9,10,7,2.87
2022,9,10,8,3.16
2022,9,10,9,3.06
2022,9,10,10,2.56
2022,9,10,11,1.97
2022,9,10,12,1.55
2022,9,10,13,1.46
2022,9,10,14,1.54
2022,9,10,15,1.54
2022,9,10,16,1.4
2022,9,10,17,1.13
2022,9,10,18,1.31
2022,9,10,19,1.65
2022,9,10,20,2.01
2022,9,10,21,2.33
2022,9,10,22,2.55
2022,9,10,23,2.71
2022,9,11,0,2.83
2022,9,11,1,2.91
2022,9,11,2,2.94
2022,9,11,3,2.94
2022,9,11,4,2.97
2022,9,11,5,3.09
2022,9,11,6,3.69
2022,9,11,7,4.15
2022,9,11,8,4.56
2022,9,11,9,4.55
2022,9,11,10,4.81
2022,9,11,11,4.92
2022,9,11,12,4.39
2022,9,11,13,4.42
2022,9,11,14,4.51
2022,9,11,15,4.81
2022,9,11,16,5.41
2022,9,11,17,5.43
2022,9,11,18,5.55
2022,9,11,19,5.91
2022,9,11,20,6.09
2022,9,11,21,6.06
2022,9,11,22,5.91
2022,9,11,23,5.9
2022,9,12,0,5.59
2022,9,12,1,5.12
2022,9,12,2,4.62
2022,9,12,3,4.15
2022,9,12,4,3.82
2022,9,12,5,3.69
2022,9,12,6,3.67
2022,9,12,7,3.68
2022,9,12,8,3.56
2022,9,12,9,3.17
2022,9,12,10,2.68
2022,9,12,11,2.7
2022,9,12,12,2.52
2022,9,12,13,2.04
2022,9,12,14,1.42
2022,9,12,15,1.02
2022,9,12,16,1.22
2022,9,12,17,1.46
2022,9,12,18,1.95
2022,9,12,19,2.34
2022,9,12,20,2.56
2022,9,12,21,2.73
2022,9,12,22,2.76
2022,9,12,23,2.86
2022,9,13,0,3.16
2022,9,13,1,3.55
2022,9,13,2,3.75
2022,9,13,3,3.87
2022,9,13,4,3.88
2022,9,13,5,3.72
2022,9,13,6,3.85
2022,9,13,7,4.15
2022,9,13,8,4.69
2022,9,13,9,4.5
2022,9,13,10,4.09
2022,9,13,11,3.58
2022,9,13,12,3.12
2022,9,13,13,2.87
2022,9,13,14,2.67
2022,9,13,15,2.47
2022,9,13,16,2.45
2022,9,13,17,2.08
2022,9,13,18,2.22
2022,9,13,19,2.51
2022,9,13,20,2.57
2022,9,13,21,2.59
2022,9,13,22,2.59
2022,9,13,23,2.6
2022,9,14,0,2.63
2022,9,14,1,2.66
2022,9,14,2,2.64
2022,9,14,3,2.66
2022,9,14,4,2.65
2022,9,14,5,2.6
2022,9,14,6,2.64
2022,9,14,7,3.88
2022,9,14,8,4.35
2022,9,14,9,4.27
2022,9,14,10,4.28
2022,9,14,11,4.53
2022,9,14,12,4.89
2022,9,14,13,5.26
2022,9,14,14,5.56
2022,9,14,15,5.83
2022,9,14,16,5.82
2022,9,14,17,5.12
2022,9,14,18,3.76
2022,9,14,19,3.55
2022,9,14,20,3.1
2022,9,14,21,2.94
2022,9,14,22,3.09
2022,9,14,23,3.32
2022,9,15,0,3.35
2022,9,15,1,3.24
2022,9,15,2,3.28
2022,9,15,3,3.25
2022,9,15,4,3.22
2022,9,15,5,3.19
2022,9,15,6,3.27
2022,9,15,7,4.51
2022,9,15,8,5.33
2022,9,15,9,5.5
2022,9,15,10,5.52
2022,9,15,11,5.64
2022,9,15,12,5.77
2022,9,15,13,5.96
2022,9,15,14,6.07
2022,9,15,15,5.98
2022,9,15,16,5.69
2022,9,15,17,4.84
2022,9,15,18,3.34
2022,9,15,19,2.98
2022,9,15,20,2.8
2022,9,15,21,2.83
2022,9,15,22,2.91
2022,9,15,23,2.93
2022,9,16,0,3.05
2022,9,16,1,3.15
2022,9,16,2,3.25
2022,9,16,3,3.32
2022,9,16,4,3.38
2022,9,16,5,3.38
2022,9,16,6,3.43
2022,9,16,7,4.4
2022,9,16,8,5.32
2022,9,16,9,5.8
2022,9,16,10,5.91
2022,9,16,11,6.04
2022,9,16,12,6.2
2022,9,16,13,6.32
2022,9,16,14,6.36
2022,9,16,15,6.18
2022,9,16,16,5.77
2022,9,16,17,4.73
2022,9,16,18,3.09
2022,9,16,19,2.83
2022,9,16,20,2.73
2022,9,16,21,2.65
2022,9,16,22,2.6
2022,9,16,23,2.6
2022,9,17,0,2.75
2022,9,17,1,2.81
2022,9,17,2,2.79
2022,9,17,3,2.74
2022,9,17,4,2.67
2022,9,17,5,2.61
2022,9,17,6,2.54
2022,9,17,7,2.79
2022,9,17,8,3.64
2022,9,17,9,4.01
2022,9,17,10,4.12
2022,9,17,11,4.23
2022,9,17,12,4.33
2022,9,17,13,4.43
2022,9,17,14,4.42
2022,9,17,15,4.39
2022,9,17,16,4.25
2022,9,17,17,3.55
2022,9,17,18,2.53
2022,9,17,19,2.58
2022,9,17,20,2.64
2022,9,17,21,2.64
2022,9,17,22,2.65
2022,9,17,23,2.63
2022,9,18,0,2.67
2022,9,18,1,2.79
2022,9,18,2,2.84
2022,9,18,3,2.85
2022,9,18,4,2.88
2022,9,18,5,2.89
2022,9,18,6,2.85
2022,9,18,7,2.82
2022,9,18,8,3.87
2022,9,18,9,4.48
2022,9,18,10,4.58
2022,9,18,11,4.73
2022,9,18,12,5.01
2022,9,18,13,5.16
2022,9,18,14,5.16
2022,9,18,15,5.09
2022,9,18,16,4.79
2022,9,18,17,3.65
2022,9,18,18,2.55
2022,9,18,19,2.63
2022,9,18,20,2.7
2022,9,18,21,2.67
2022,9,18,22,2.54
2022,9,18,23,2.47
2022,9,19,0,2.33
2022,9,19,1,2.17
2022,9,19,2,2.08
2022,9,19,3,1.99
2022,9,19,4,1.9
2022,9,19,5,1.88
2022,9,19,6,1.77
2022,9,19,7,1.73
2022,9,19,8,2.12
2022,9,19,9,2.46
2022,9,19,10,2.65
2022,9,19,11,2.8
2022,9,19,12,3.0
2022,9,19,13,3.05
2022,9,19,14,2.99
2022,9,19,15,2.93
2022,9,19,16,2.8
2022,9,19,17,2.03
2022,9,19,18,1.9
2022,9,19,19,1.65
2022,9,19,20,1.24
2022,9,19,21,0.9
2022,9,19,22,0.59
2022,9,19,23,0.29
2022,9,20,0,0.31
2022,9,20,1,0.47
2022,9,20,2,0.56
2022,9,20,3,0.76
2022,9,20,4,1.01
2022,9,20,5,1.18
2022,9,20,6,1.32
2022,9,20,7,1.21
2022,9,20,8,1.5
2022,9,20,9,1.69
2022,9,20,10,1.76
2022,9,20,11,1.99
2022,9,20,12,2.25
2022,9,20,13,2.46
2022,9,20,14,2.56
2022,9,20,15,2.53
2022,9,20,16,2.34
2022,9,20,17,1.69
2022,9,20,18,1.94
2022,9,20,19,1.84
2022,9,20,20,1.63
2022,9,20,21,1.49
2022,9,20,22,1.52
2022,9,20,23,1.68
2022,9,21,0,1.94
2022,9,21,1,2.24
2022,9,21,2,2.32
2022,9,21,3,2.45
2022,9,21,4,2.52
2022,9,21,5,2.59
2022,9,21,6,2.56
2022,9,21,7,3.18
2022,9,21,8,4.01
2022,9,21,9,4.6
2022,9,21,10,4.81
2022,9,21,11,5.01
2022,9,21,12,5.27
2022,9,21,13,5.45
2022,9,21,14,5.37
2022,9,21,15,5.05
2022,9,21,16,4.57
2022,9,21,17,3.5
2022,9,21,18,2.91
2022,9,21,19,3.14
2022,9,21,20,3.39
2022,9,21,21,3.62
2022,9,21,22,3.91
2022,9,21,23,4.22
2022,9,22,0,4.54
2022,9,22,1,4.9
2022,9,22,2,5.05
2022,9,22,3,5.0
2022,9,22,4,4.99
2022,9,22,5,5.03
2022,9,22,6,5.13
2022,9,22,7,5.31
2022,9,22,8,5.48
2022,9,22,9,6.15
2022,9,22,10,6.28
2022,9,22,11,6.25
2022,9,22,12,6.31
2022,9,22,13,6.36
